spu,sku,pid,pname,price
100005274252,100005274300,100005274252,['中兴天机 AXON 10 Pro 八曲面水滴全面屏 4800万超广角AI三摄 骁龙855 12GB+256GB 移动联通电信全网通4G'],['4199.00']
7177012,7177012,7177012,"['努比亚（nubia） V18 全面屏 长续航', ' 4GB+64GB 曜石黑 移动联通电信全网通4G', ' 双卡双待']",['798.00']
13068848001,47808460936,47808460931,"['realme X青春版【已降50元+赢多重好礼】 ', ' 骁龙710 4045mAh大电池 正品', ' 电光紫 全网通6GB+128GB']",['1499.00']
12985168509,46386699740,46386699740,"['OPPO A9X', ' 新品上市 4800万双摄大内存', ' 水滴全面屏高清拍照', ' 6G+128G 白玉色 全网通']",['1999.00']
100000820311,100000982034,100000820311,['华为 HUAWEI Mate20X 麒麟980芯片全面屏超微距影像超大广角徕卡三摄6GB+128GB宝石蓝全网通版双4G游戏'],['4489.00']
13030861538,47176525875,47176525875,"['华为荣耀20pro ', ' 蓝水翡翠8G+128G 全网通']",['3599.00']
100001815099,100002470432,100001815099,"['联想Z5 Pro GT游戏', ' 855旗舰版 6GB+128GB 碳纤黑 光电屏下指纹 2400万AI四摄 全网通4G', ' 双卡双待']",['2398.00']
12722425480,42417909730,42417909730,"['华为（HUAWEI） 畅享9 移动全网通4G智能', ' 【6期免息送多重好礼】 幻夜黑（4G+64G）咨询客服领取200优惠券']",['1199.00']
100000015166,100000015158,100000015166,"['华为 HUAWEI 麦芒7 6G+64G  铂光金 全网通 前置智慧双摄 移动联通电信4G', ' 双卡双待']",['1399.00']
100005690474,100005690474,100005690474,"['【好时套装】vivo X27 8GB+256GB大内存 雀羽蓝 4800万AI三摄全面屏拍照', ' 移动联通电信全网通4G']",['3648.00']
100004854354,100004854354,100004854354,['中兴天机AXON 9 简约版 6GB+64GB 骁龙845 4000mAh大电池 130度超广角  双卡双待全网通'],['1999.00']
12827600843,43758662403,43758658899,"['华为P30 ', '【分期免息0首付送多重豪礼30天价保放心购 华为原厂直供正品速发】 天空之境 全网通（8GB+128GB）屏内指纹']",['4288.00']
100004544992,100005945380,100004544992,"['OPPO Reno 4800万超清像素 NFC 超清夜景 6GB+256GB 珊瑚橙 全网通 双卡双待', ' 全面屏拍照游戏智能']",['2999.00']
100000015166,100000015158,100000015166,"['华为 HUAWEI 麦芒7 6G+64G  铂光金 全网通 前置智慧双摄 移动联通电信4G', ' 双卡双待']",['1399.00']
100005690474,100005690474,100005690474,"['【好时套装】vivo X27 8GB+256GB大内存 雀羽蓝 4800万AI三摄全面屏拍照', ' 移动联通电信全网通4G']",['3648.00']
100004854354,100004854354,100004854354,['中兴天机AXON 9 简约版 6GB+64GB 骁龙845 4000mAh大电池 130度超广角  双卡双待全网通'],['1999.00']
12827600843,43758662403,43758658899,"['华为P30 ', '【分期免息0首付送多重豪礼30天价保放心购 华为原厂直供正品速发】 天空之境 全网通（8GB+128GB）屏内指纹']",['4288.00']
12081114202,34250730123,34250730122,"['vivo【至高直降300】Z3高通骁龙处理器 水滴全面屏 双摄拍照 4G全网通大内存', ' 极光蓝 6GB  64GB']",['1248.00']
2321948,4720749,2321948,"['诺基亚（NOKIA）新105 黑色 直板按键 移动联通2G', ' 老人', ' 学生备用功能机']",['139.00']
7651951,8457421,7651951,"['小米Max3 大屏游戏智能', ' 6GB+128GB 黑色 骁龙处理器 全网通4G', ' 双卡双待']",['1599.00']
100001243288,100000994809,100001243288,['三星 Galaxy A6s 6GB+64GB 花仙紫(SM-G6200) 全面屏 渐变色  全网通4G 双卡双待'],['1199.00']
6532663,6376446,6532663,['诺基亚 7 Plus (Nokia 7 Plus) 4GB+64GB 白色 全网通 双卡双待 移动联通电信4G'],['1399.00']
6176077,100002705380,6176077,"['小辣椒 红辣椒7X 4+64GB 学生智能', ' 美颜双摄 微Q多开 人脸识别 移动联通电信4G全网通 渐变蓝']",['638.00']
11828239450,30718880816,30718880815,"['索尼（SONY） Xperia XZ2 Premium  暗光拍摄 骁龙845 移动联通双4G ', ' 炫黑']",['3299.00']
100002852230,100002852216,100002852230,"['小辣椒 红辣椒7R 6.0英寸 全面屏', ' 3GB+32GB 蓝色 全网通 移动联通电信4G 双卡双待']",['569.00']
11891868622,31544565956,31544565956,"['Apple 苹果 iPhone Xs ', ' 金色 全网通 64GB']",['6988.00']
100003313379,100005440236,100003313379,"['中兴ZTE Blade A7 3+64GB 星辰黑  水滴全面屏 1600万像素高清后摄 移动联通电信全网通4G', '  双卡双待']",['699.00']
11931981046,32082979222,32082979222,"['OPPO R17 屏下指纹', ' 6+128G 6.4英寸 流光蓝 全网通(6G RAM+128G ROM)']",['1999.00']
6305258,6305258,6305258,"['飞利浦（PHILIPS）E171L 曜石黑 直板按键 移动联通 老人', ' 老年功能机']",['198.00']
100000767811,100000745034,100000767811,"['华为 HUAWEI 畅享MAX 4GB+64GB 幻夜黑 全网通版 珍珠屏杜比全景声大电池 移动联通电信4G', ' 双卡双待']",['1499.00']
100003062377,100002962227,100003062377,"['荣耀20i 3200万AI自拍 超广角三摄 全网通版6GB+64GB 幻夜黑 移动联通电信4G全面屏', ' 双卡双待']",['1599.00']
100001054333,100001054333,100001054333,"['OPPO R17 Pro 全面屏拍照', ' 6GB+128GB 雾光渐变 全网通移动联通电信4GB', ' 双卡双待']",['2699.00']
100003429677,100003429677,100003429677,"['vivo Y3 4GB+128GB 孔雀蓝 5000mAh大电池 强劲续航', ' 超广角AI智慧三摄 移动联通电信全网通4G']",['1498.00']
12849282288,44123850691,44110680932,"['华为p30pro ', ' 亮黑色 全网通(8G+256G)(分期免息0首付)']",['5988.00']
5489675,5489675,5489675,"['Meitu 美图V6 鹿特丹橙 6GB+128GB 全身美型 美颜 拍照 正品 ', ' 夜间美颜 双卡双4G 全网通']",['1499.00']
12796013858,43297794769,43297794764,"['华为nova4e ', ' 雀翎蓝(白条6期分期免息0首付) 6G+128G全网通']",['1999.00']
7381706,7381710,7381706,"['三星Galaxy A9 Star 4GB+64GB 极昼白（SM-G8850）全面屏', ' Bixby AI美拍 全网通4G双卡双待']",['1549.00']
12843812457,44019324195,44019324188,"['华为 HUAWEI P30 Pro【当天发货 3期免息0首付送11重豪礼】 p30pro', ' 天空之境 8+256GB全网通']",['6188.10']
11649023513,28331229416,28331229415,"['华为（HUAWEI） 荣耀 畅玩7 全网通 移动联通电信4G 全面屏智能老人老年', ' 双卡双待 金色 (2G RAM+16G ROM)']",['508.00']
100003490420,100003536770,100003490420,['三星 Galaxy S10e 6GB+128GB 炭晶黑（SM-G9700）超感官全视屏  骁龙855 双卡双待 全网通4G'],['4999.00']
8240587,8026730,8240587,"['【千玺代言】华为新品  HUAWEI nova 3全面屏高清四摄游戏', ' 海报级自拍 6GB+128GB 蓝楹紫全网通双卡双待']",['2399.00']
100000238278,100000435247,100000238278,"['魅族 V8 全面屏', ' 4GB+64GB 雅金 全网通移动联通电信4G', ' 双卡双待']",['749.00']
32084997477,32445108781,32084997477,"['OPPO Find X', '【直降1000元+6期免息】4G游戏', '未来旗舰曲面全景屏全网 8GB+128GB冰珀蓝套装']",['4099.00']
100002624532,100002624532,100002624532,"['飞利浦（PHILIPS） E289 星空灰 全网通 智能老人', ' 移动联通电信4G 超长待机 直板按键 学生备用老年']",['399.00']
100001242717,100001242717,100001242717,"['360', ' N7 Pro 全网通 4GB+32GB 玛瑙黑 移动联通电信4G', ' 双卡双待 全面屏 游戏']",['1099.00']
100003291843,100003291843,100003291843,['飞利浦 PHILIPS E288 陨石黑 移动联通2G 双卡双待 超长待机 充电宝 手电筒 三防老人机 学生机 备用机'],['268.00']
100000008462,100000174499,100000008462,"['酷派（Coolpad） 酷玩7C 4GB+64GB全面屏  移动联通电信4全网通G', ' 双卡双待 冰珀蓝']",['587.00']
4595955,4595955,4595955,['黑莓（BlackBerry）KEYone 4G全网通 4GB+64GB 黑色 移动联通电信'],['1999.00']
47824369619,47824369632,47824369619,"['OPPO K3', '【现货速发+晒单礼】骁龙710 VOOC闪充全景屏升降式摄像头游戏', '全网通 （8G+128G）星云紫 超值套装']",['1999.00']
100002794829,100002794833,100002794829,"['vivo Y93s 4G+128G 极光蓝 水滴屏全面屏 移动联通电信全网通4G', ' 双卡双待']",['1298.00']
5378643,5378643,5378643,"['Meitu 美图M8s 芭比粉 4GB+64GB 自拍 云美化 夜景美化 智能 正品 ', ' 电影人像 4G全网通 移动版']",['899.00']
100001815099,100001815097,100001815099,"['联想Z5 Pro GT游戏', ' 855旗舰版 8GB+128GB 碳纤黑 光电屏下指纹 2400万AI四摄 全网通4G', ' 双卡双待']",['2698.00']
100000982018,100000982018,100000982018,['华为 HUAWEI Mate 20 RS 保时捷设计 麒麟980芯片全面屏超大广角徕卡三摄8GB+512GB玄黑色全网通双4G'],['12999.00']
7437380,7435202,7437380,"['黑莓（BlackBerry）KEY2高配版 6GB+128GB双卡双待 4G全网通', ' 黑色 移动联通电信']",['3999.00']
44504243892,44504243892,44504243892,"['飞利浦E279  极速灰  老人', ' 2G移动  超长待机直板按键老人机学生备用老年', '功能机']",['198.00']
100000700318,100000700318,100000700318,['诺基亚 NOKIA X7 4GB+64GB 暗夜蓝 蔡司认证 AI智能美拍 全网通 4G双卡双待'],['1699.00']
12747199957,42702130095,42702130095,"['华为nova4e', '【购机享壕礼】 雀翎蓝 6G+128G 全网通（6期免息））']",['2029.80']
12744315778,42663945062,42663945060,"['华为nova4e ', ' 雀翎蓝 全网通(6G+128G)（6期免息0首付）']",['1999.00']
12828224044,43769837880,43769837873,"['华为 HUAWEI P30 ', '（3期免息0首付30天价保）【现货当天发送智能手环蓝牙耳机10重礼】 天空之境 8+128GB全网通']",['4288.00']
8717360,8717360,8717360,"['飞利浦 PHILIPS E258S 宝石蓝 直板按键 移动/联通2G 老人', ' 老年功能']",['166.00']
47585757656,47585757656,47585757656,"['realme X青春版', ' 电光紫 全网通4G+64G']",['1149.00']
7701235,7938189,7701235,"['Meitu 美图T9 4GB+64GB 浆果红 骁龙芯片拍照', '  全面屏 全网通']",['1499.00']
11637800978,28640992709,28208026046,"['华为（HUAWEI） 畅享8e青春版 智能老人', ' 金色 全网通 2G+32G']",['578.00']
7407164,7407136,7407164,"['联想A5 3GB+32GB 螺黛黑 5.45英寸全面屏 全网通', ' 双卡双待']",['528.00']
12904060389,45033256217,45033256217,"['华为荣耀20', '【现货速发 荣耀直供】 幻夜黑 8G+128G 全网通']",['2699.80']
12849464896,44113427992,44113427992,"['华为P30 ', ' 3期免息+赠7重好礼+华为厂家直供20天价保 天空之境 全网通双4G（8GB+128GB）双卡双待']",['4288.10']
8636676,8636674,8636676,['三星 Galaxy Note9  6GB+128GB 寒霜蓝（SM-N9600）智能S Pen 大容量电池 液冷散热系统 全网通4G 双卡双待'],['4998.00']
12759124942,44125313215,42847047935,"['华为P30 ', ' 天空之境 全网通(8G+128G)']",['4288.00']
11569927657,27424489997,27424489997,"['Apple 苹果 iPhone Xs Max ', ' 金色 全网通 256GB']",['8628.00']
12652733808,41563312675,41563312675,"['小米9 骁龙855 游戏', ' 幻彩蓝 全网通8GB+128GB']",['3066.00']
12848948458,45407402691,44105841325,"['小米9透明尊享版 ', ' 透明尊享版 8+256G（小米20w无线充）']",['3579.00']
100001242874,100002470448,100001242874,"['联想S5 Pro GT 6GB+64GB 纯臻金 骁龙660 2000万AI四摄 偶像级自拍 光学变焦 全网通4G', ' 双卡双待']",['998.00']
39229371442,39229371442,39229371442,"['纽曼（Newman）  迷你备用男生女生小学生儿童卡片', '移动男生女生学生儿童非智能充电宝功能 黑色']",['258.00']
11569927657,27424489997,27424489997,"['Apple 苹果 iPhone Xs Max ', ' 金色 全网通 256GB']",['8628.00']
12652733808,41563312675,41563312675,"['小米9 骁龙855 游戏', ' 幻彩蓝 全网通8GB+128GB']",['3066.00']
12848948458,45407402691,44105841325,"['小米9透明尊享版 ', ' 透明尊享版 8+256G（小米20w无线充）']",['3579.00']
100001242874,100002470448,100001242874,"['联想S5 Pro GT 6GB+64GB 纯臻金 骁龙660 2000万AI四摄 偶像级自拍 光学变焦 全网通4G', ' 双卡双待']",['998.00']
12089222205,34656638511,34656638509,"['华为（HUAWEI） 华为mate20 ', ' 极光色（白条6期免息0首付） 全网通(6G+64G) （碎屏险套餐）']",['3499.10']
7407164,7407136,7407164,"['联想A5 3GB+32GB 螺黛黑 5.45英寸全面屏 全网通', ' 双卡双待']",['528.00']
12443128281,40435356558,39073847898,"['华为荣耀V20 ', '【荣耀直供 10重好礼】 幻夜黑 【下单立减】全网通8G+128G']",['2649.00']
3889169,3889169,3889169,"['飞利浦（PHILIPS） E106 石墨黑 环保材质 防尘 直板按键 移动联通 双卡双待 老人', ' 学生备用老年功能']",['99.00']
12194527527,35893055253,35893055253,"['【立减100！ 3期免息 豪礼套装】三星Galaxy A9s 6G+128G 后置四摄 全面屏', ' 柠沁蓝 全网通（6G+128G）送3期免息+1万毫安充电宝']",['2199.20']
12156236027,35699250627,35699250620,"['华为（HUAWEI） 荣耀magic2', ' 滑盖 下单加送13重好礼 三期免息0首付 渐变黑 全网通（8G+128G）']",['2759.00']
4577217,4577217,4577217,"['飞利浦（PHILIPS） E316 深宝蓝 大屏超长待机 直板按键  移动联通2G 双卡双待 老人', ' 学生备用功能机']",['238.00']
100005228558,100005228558,100005228558,"['vivo Z3x 4GB+64GB 极光色 全面屏双摄拍照', ' 移动联通电信全网通4G']",['998.00']
12122058820,34803424701,34803399300,"['Apple 苹果 iPhone XR ', ' 全网通 黑色 128GB']",['5438.00']
6577511,6577477,6577511,['三星 Galaxy S9 4GB+128GB 谜夜黑（SM-G9600/DS）智能可变光圈凝时拍摄 全视曲面屏  全网通4G 双卡双待'],['3298.00']
12883985915,44684757252,44684757251,"['vivo 【套装】iQOO 水滴全面屏 AI三摄拍照 高通骁龙855 4G全网通 电竞游戏 智能', ' 电光蓝【原装耳机套装】 8GB 128GB']",['3298.00']
4120319,4120319,4120319,['三星 Galaxy S8 4GB+64GB 谜夜黑（SM-G9500）全视曲面屏 虹膜识别  全网通4G 双卡双待'],['2399.00']
12140752699,35084806675,35084806675,"['华为（HUAWEI） 荣耀Magic2 ', '滑盖全面屏', ' 渐变黑 全网通 8G+128G']",['2729.00']
100003622444,100003622444,100003622444,"['魅族 Note9 全面屏游戏拍照', ' 4GB+64GB 幻黑 全网通移动联通电信4G', ' 双卡双待']",['1199.00']
12091690233,39215375202,34356229314,"['华为（HUAWEI） 华为畅享9 Plus ', ' 幻夜黑 全网通(6G+128G)']",['1799.00']
6380419,6380419,6380419,"['天语（K-TOUCH） Q31 三防老人', ' 直板按键  双卡双待 移动/联通 老年', ' 黑色']",['105.00']
100001491565,100001491565,100001491565,"['飞利浦（PHILIPS）E107 移动联通 老人', ' 老年功能机 星空黑']",['79.00']
8184522,8184522,8184522,"['飞利浦（PHILIPS） E163K 陨石黑 移动联通2G直板按键老人', ' 双卡双待 超长待机 老年', ' 学生备用功能机']",['139.00']
12759139662,42847090060,42847090059,"['vivo【至高直降300】X27 4800万广角夜景三摄 零界全面屏拍照', ' 4G全网通', ' 雀羽蓝 8GB+128GB']",['2998.00']
100001815307,100001815287,100001815307,"['联想Z5s 6GB+64GB 钛晶蓝 骁龙710AIE 后置AI变焦三摄 6.3英寸水滴屏 渐变玻璃机身 全网通4G', ' 双卡双待']",['1298.00']
12913596165,45185781314,45185781314,"['小米（MI） 小米Play 移动全网通版  双卡双待 小水滴全面屏拍照游戏智能', ' 黑色 6GB+128GB']",['998.00']
8636676,8636674,8636676,['三星 Galaxy Note9  6GB+128GB 寒霜蓝（SM-N9600）智能S Pen 大容量电池 液冷散热系统 全网通4G 双卡双待'],['4998.00']
100002852230,100002852230,100002852230,"['小辣椒 红辣椒7R 6.0英寸 全面屏', ' 3GB+32GB 渐变黑 全网通 移动联通电信4G 双卡双待']",['569.00']
11566431055,29199143054,29199143054,"['小米（MI） 红米6A 智能老人', ' 流沙金 全网通 2G+16G']",['510.00']
12659932037,41633738201,41633722695,"['vivo【至高直降100】U1全面屏 AI智慧拍照  双卡双待 4G全网通 大电量智能', ' 极光红 3GB 32GB']",['749.00']
100005150846,100005150846,100005150846,"['努比亚 nubia 红魔3游戏', ' 8GB+128GB 玄铁黑 骁龙855 内置风扇 5000mAh大电池 90Hz 全面屏拍照电竞']",['3499.00']
11933578583,32103000911,32103000911,"['OPPO R17【低至1999+下单赠蓝牙耳机+碎屏险】移动联通电信 双卡双待', ' 流光蓝 6GB+128GB 官方标配']",['1999.00']
7621197,7407168,7621197,"['联想 K5 Note 3GB+32GB 6英寸全面屏双摄 全网通4G', ' 双卡双待 极地黑']",['618.00']
11626966646,28245104630,28245104630,"['华为（HUAWEI） 荣耀9i', '（荣耀直供 限时抢购） 幻夜黑 全网通4+64G标配版']",['1099.80']
12784518840,43139484141,43139484141,"['小米 红米Note7 Pro ', ' 亮黑色 全网通 6G+128G']",['1526.00']
12160011961,35376039472,35376039469,"['华为（HUAWEI）畅享9plus', '8四摄全面屏大容量电池游戏拍照双卡双待4G全网通 幻夜黑 4GB+128GB']",['1359.00']
100000766433,100000766433,100000766433,"['华为 HUAWEI 畅享9 Plus 4GB+64GB 幻夜黑 全网通 四摄超清全面屏大电池 移动联通电信4G', ' 双卡双待']",['1389.00']
11637905679,28209436599,28209436599,"['魅族（MEIZU） 魅族Note8 ', ' 魅蓝升级 曜黑 全网通 4GB+64GB']",['799.00']
10110680029,10889873343,10889864874,"['Apple 苹果 iPhone 6s Plus 4G', ' 玫瑰金 全网通 128GB']",['2848.00']
8718949,8718949,8718949,"['摩托罗拉 motorola z3（XT1929-15）6GB+128GB  星钻黑  全面屏模块化全网通4G', ' 双卡双待']",['2699.00']
12784911721,44037826021,43144630820,"['小米 红米7 ', ' 亮黑色 全网通 4G+64G']",['908.90']
100003024986,100003024984,100003024986,"['酷派（Coolpad）酷玩8 Lite 6""高清全面屏 1300万双摄 私密双系统  绅士蓝 3GB+32GB 双卡双待全网通']",['599.00']
6846611,6846611,6846611,"['联想S5 4GB+64GB 星夜黑 全金属一体化机身 FHD+ 全面屏双摄 全网通4G', ' 双卡双待']",['798.00']
100003837716,100003837678,100003837716,['中兴ZTE Blade V10 4GB+64GB 静湖绿 准旗舰CPU 3200万AI自拍 高清水滴屏 超强续航 双卡双待全网通4G'],['1099.00']
12585038371,40784838666,40784838664,"['华为（HUAWEI）荣耀畅玩8A 移动联通电信全网通4G 全面屏智能老人老年学生', ' 双卡双待 幻夜黑 (3G RAM+32G ROM)']",['747.00']
